Date,Load,Zone
6/23/2023 18:00,361.1839,MILLWD
6/23/2023 18:00,6026.3288,N.Y.C.
6/23/2023 18:00,660.4111,NORTH
6/23/2023 18:00,1924.9522,WEST
6/23/2023 19:00,1772.6197,CAPITL
6/23/2023 19:00,2061.1462,CENTRL
6/23/2023 19:00,646.8579,DUNWOD
6/23/2023 19:00,1258.9713,GENESE
6/23/2023 19:00,1217.2134,HUD VL
6/23/2023 19:00,2584.9464,LONGIL
6/23/2023 19:00,994.2086,MHK VL
6/23/2023 19:00,353.6801,MILLWD
6/23/2023 19:00,5894.4487,N.Y.C.
6/23/2023 19:00,665.1899,NORTH
6/23/2023 19:00,1890.4006,WEST
6/23/2023 20:00,1744.0038,CAPITL
6/23/2023 20:00,2018.2226,CENTRL
6/23/2023 20:00,640.5215,DUNWOD
6/23/2023 20:00,1252.1104,GENESE
6/23/2023 20:00,1205.6842,HUD VL
6/23/2023 20:00,2593.4082,LONGIL
6/23/2023 20:00,983.3988,MHK VL
6/23/2023 20:00,344.1838,MILLWD
6/23/2023 20:00,5791.6757,N.Y.C.
6/23/2023 20:00,652.3843,NORTH
6/23/2023 20:00,1869.0716,WEST
6/23/2023 21:00,1697.8398,CAPITL
6/23/2023 21:00,1962.7393,CENTRL
6/23/2023 21:00,634.3746,DUNWOD
6/23/2023 21:00,1227.9356,GENESE
6/23/2023 21:00,1178.2772,HUD VL
6/23/2023 21:00,2535.2042,LONGIL
6/23/2023 21:00,948.7085,MHK VL
6/23/2023 21:00,338.2035,MILLWD
6/23/2023 21:00,5678.5038,N.Y.C.
6/23/2023 21:00,641.1254,NORTH
6/23/2023 21:00,1851.4994,WEST
6/23/2023 22:00,1589.3791,CAPITL
6/23/2023 22:00,1873.3069,CENTRL
6/23/2023 22:00,610.3495,DUNWOD
6/23/2023 22:00,1169.5846,GENESE
6/23/2023 22:00,1115.8129,HUD VL
6/23/2023 22:00,2388.8214,LONGIL
6/23/2023 22:00,890.8612,MHK VL
6/23/2023 22:00,316.4585,MILLWD
6/23/2023 22:00,5459.0964,N.Y.C.
6/23/2023 22:00,635.3699,NORTH
6/23/2023 22:00,1768.1012,WEST
6/23/2023 23:00,1481.0123,CAPITL
6/23/2023 23:00,1759.6089,CENTRL
6/23/2023 23:00,565.4344,DUNWOD
6/23/2023 23:00,1107.2096,GENESE
6/23/2023 23:00,1042.0459,HUD VL
6/23/2023 23:00,2234.6367,LONGIL
6/23/2023 23:00,827.2311,MHK VL
6/23/2023 23:00,295.2248,MILLWD
6/23/2023 23:00,5211.2295,N.Y.C.
6/23/2023 23:00,630.1096,NORTH
6/23/2023 23:00,1675.7431,WEST
6/24/2023 0:00,1397.1392,CAPITL
6/24/2023 0:00,1664.4896,CENTRL
6/24/2023 0:00,545.7703,DUNWOD
6/24/2023 0:00,1052.9905,GENESE
6/24/2023 0:00,973.7581,HUD VL
6/24/2023 0:00,2096.0948,LONGIL
6/24/2023 0:00,780.0996,MHK VL
6/24/2023 0:00,279.9568,MILLWD
6/24/2023 0:00,4939.1481,N.Y.C.
6/24/2023 0:00,616.1333,NORTH
6/24/2023 0:00,1589.207,WEST
6/24/2023 1:00,1328.5593,CAPITL
6/24/2023 1:00,1621.5314,CENTRL
6/24/2023 1:00,505.1708,DUNWOD
6/24/2023 1:00,986.4442,GENESE
6/24/2023 1:00,928.6587,HUD VL
6/24/2023 1:00,1981.4374,LONGIL
6/24/2023 1:00,754.2945,MHK VL
6/24/2023 1:00,265.4151,MILLWD
6/24/2023 1:00,4755.3964,N.Y.C.
6/24/2023 1:00,575.5432,NORTH
6/24/2023 1:00,1539.6716,WEST
6/24/2023 2:00,1303.7516,CAPITL
6/24/2023 2:00,1580.1914,CENTRL
6/24/2023 2:00,494.1518,DUNWOD
6/24/2023 2:00,952.9285,GENESE
6/24/2023 2:00,908.2147,HUD VL
6/24/2023 2:00,1902.9301,LONGIL
6/24/2023 2:00,726.2687,MHK VL
6/24/2023 2:00,253.744,MILLWD
6/24/2023 2:00,4592.6673,N.Y.C.
6/24/2023 2:00,563.7967,NORTH
6/24/2023 2:00,1503.5029,WEST
6/24/2023 3:00,1274.2859,CAPITL
6/24/2023 3:00,1552.8217,CENTRL
6/24/2023 3:00,480.519,DUNWOD
6/24/2023 3:00,927.4014,GENESE
6/24/2023 3:00,885.6755,HUD VL
6/24/2023 3:00,1859.1526,LONGIL
6/24/2023 3:00,713.6188,MHK VL
6/24/2023 3:00,249.9702,MILLWD
6/24/2023 3:00,4488.0361,N.Y.C.
6/24/2023 3:00,559.6051,NORTH
6/24/2023 3:00,1482.7719,WEST
6/24/2023 4:00,1264.2419,CAPITL
6/24/2023 4:00,1560.0821,CENTRL
6/24/2023 4:00,477.2638,DUNWOD
6/24/2023 4:00,914.2142,GENESE
6/24/2023 4:00,881.4843,HUD VL
6/24/2023 4:00,1852.7435,LONGIL
6/24/2023 4:00,710.3859,MHK VL
6/24/2023 4:00,247.9686,MILLWD
6/24/2023 4:00,4448.3261,N.Y.C.
6/24/2023 4:00,567.3193,NORTH
6/24/2023 4:00,1478.3148,WEST
6/24/2023 5:00,1275.5068,CAPITL
6/24/2023 5:00,1568.7521,CENTRL
6/24/2023 5:00,484.1789,DUNWOD
6/24/2023 5:00,915.2799,GENESE
6/24/2023 5:00,890.4579,HUD VL
6/24/2023 5:00,1867.355,LONGIL
6/24/2023 5:00,713.844,MHK VL
6/24/2023 5:00,247.9473,MILLWD
6/24/2023 5:00,4489.6597,N.Y.C.
6/24/2023 5:00,575.1972,NORTH
6/24/2023 5:00,1486.4427,WEST
6/24/2023 6:00,1296.0157,CAPITL
6/24/2023 6:00,1602.11,CENTRL
6/24/2023 6:00,495.6275,DUNWOD
6/24/2023 6:00,928.2505,GENESE
6/24/2023 6:00,916.2447,HUD VL
6/24/2023 6:00,1906.7942,LONGIL
6/24/2023 6:00,734.0325,MHK VL
6/24/2023 6:00,254.2857,MILLWD
6/24/2023 6:00,4620.1872,N.Y.C.
6/24/2023 6:00,577.491,NORTH
6/24/2023 6:00,1497.6847,WEST
6/24/2023 7:00,1354.3139,CAPITL
6/24/2023 7:00,1660.966,CENTRL
6/24/2023 7:00,527.5078,DUNWOD
6/24/2023 7:00,953.883,GENESE
6/24/2023 7:00,956.9579,HUD VL
6/24/2023 7:00,2014.7654,LONGIL
6/24/2023 7:00,770.6521,MHK VL
6/24/2023 7:00,264.104,MILLWD
6/24/2023 7:00,4871.1888,N.Y.C.
6/24/2023 7:00,589.3245,NORTH
6/24/2023 7:00,1554.1588,WEST
6/24/2023 8:00,1424.2515,CAPITL
6/24/2023 8:00,1729.1288,CENTRL
6/24/2023 8:00,569.6476,DUNWOD
6/24/2023 8:00,1000.0447,GENESE
6/24/2023 8:00,1010.7671,HUD VL
6/24/2023 8:00,2182.1322,LONGIL
6/24/2023 8:00,809.4291,MHK VL
6/24/2023 8:00,293.0683,MILLWD
6/24/2023 8:00,5147.8055,N.Y.C.
6/24/2023 8:00,598.3536,NORTH
6/24/2023 8:00,1625.3952,WEST
6/24/2023 9:00,1467.4618,CAPITL
6/24/2023 9:00,1766.6586,CENTRL
6/24/2023 9:00,604.2729,DUNWOD
6/24/2023 9:00,1030.5739,GENESE
6/24/2023 9:00,1055.4489,HUD VL
6/24/2023 9:00,2314.214,LONGIL
6/24/2023 9:00,832.354,MHK VL
6/24/2023 9:00,315.6721,MILLWD
6/24/2023 9:00,5408.165,N.Y.C.
6/24/2023 9:00,612.1541,NORTH
6/24/2023 9:00,1696.0345,WEST
6/24/2023 10:00,1501.1255,CAPITL
6/24/2023 10:00,1793.1599,CENTRL
6/24/2023 10:00,627.6989,DUNWOD
6/24/2023 10:00,1052.0185,GENESE
6/24/2023 10:00,1092.5478,HUD VL
6/24/2023 10:00,2451.0726,LONGIL
6/24/2023 10:00,840.1379,MHK VL
6/24/2023 10:00,341.4309,MILLWD
6/24/2023 10:00,5651.8256,N.Y.C.
6/24/2023 10:00,621.8231,NORTH
6/24/2023 10:00,1744.3976,WEST
6/24/2023 11:00,1517.6778,CAPITL
6/24/2023 11:00,1801.4692,CENTRL
6/24/2023 11:00,651.8076,DUNWOD
6/24/2023 11:00,1057.2695,GENESE
6/24/2023 11:00,1113.1059,HUD VL
6/24/2023 11:00,2487.8308,LONGIL
6/24/2023 11:00,834.0098,MHK VL
6/24/2023 11:00,354.155,MILLWD
6/24/2023 11:00,5874.4506,N.Y.C.
6/24/2023 11:00,631.6985,NORTH
6/24/2023 11:00,1779.09,WEST
6/24/2023 12:00,1520.3216,CAPITL
6/24/2023 12:00,1793.8841,CENTRL
6/24/2023 12:00,682.9291,DUNWOD
6/24/2023 12:00,1066.819,GENESE
6/24/2023 12:00,1079.6571,HUD VL
6/24/2023 12:00,2579.1272,LONGIL
6/24/2023 12:00,838.061,MHK VL
6/24/2023 12:00,350.2357,MILLWD
6/24/2023 12:00,6061.3294,N.Y.C.
6/24/2023 12:00,629.6552,NORTH
6/24/2023 12:00,1821.9599,WEST
6/24/2023 13:00,1499.0865,CAPITL
6/24/2023 13:00,1774.1051,CENTRL
6/24/2023 13:00,682.3047,DUNWOD
6/24/2023 13:00,1095.3333,GENESE
6/24/2023 13:00,1055.2565,HUD VL
6/24/2023 13:00,2679.4276,LONGIL
6/24/2023 13:00,810.2731,MHK VL
6/24/2023 13:00,348.0348,MILLWD
6/24/2023 13:00,6117.4153,N.Y.C.
6/24/2023 13:00,637.0729,NORTH
6/24/2023 13:00,1834.7803,WEST
6/24/2023 14:00,1450.6774,CAPITL
6/24/2023 14:00,1774.3449,CENTRL
6/24/2023 14:00,693.6896,DUNWOD
6/24/2023 14:00,1116.9215,GENESE
6/24/2023 14:00,1041.8173,HUD VL
6/24/2023 14:00,2672.5261,LONGIL
6/24/2023 14:00,775.616,MHK VL
6/24/2023 14:00,350.0633,MILLWD
6/24/2023 14:00,6124.9168,N.Y.C.
6/24/2023 14:00,631.8036,NORTH
6/24/2023 14:00,1849.2548,WEST
6/24/2023 15:00,1436.8415,CAPITL
6/24/2023 15:00,1844.8854,CENTRL
6/24/2023 15:00,696.6699,DUNWOD
6/24/2023 15:00,1138.7242,GENESE
6/24/2023 15:00,1108.6572,HUD VL
6/24/2023 15:00,2764.0523,LONGIL
6/24/2023 15:00,792.8815,MHK VL
6/24/2023 15:00,374.3852,MILLWD
6/24/2023 15:00,6103.3348,N.Y.C.
6/24/2023 15:00,647.9089,NORTH
6/24/2023 15:00,1842.6868,WEST
6/24/2023 16:00,1458.666,CAPITL
6/24/2023 16:00,1903.6137,CENTRL
6/24/2023 16:00,708.0176,DUNWOD
6/24/2023 16:00,1150.3096,GENESE
6/24/2023 16:00,1217.2038,HUD VL
6/24/2023 16:00,2905.5827,LONGIL
6/24/2023 16:00,829.002,MHK VL
6/24/2023 16:00,390.0907,MILLWD
6/24/2023 16:00,6230.8928,N.Y.C.
6/24/2023 16:00,657.3202,NORTH
6/24/2023 16:00,1865.1122,WEST
6/24/2023 17:00,1486.8344,CAPITL
6/24/2023 17:00,1960.5315,CENTRL
6/24/2023 17:00,729.0808,DUNWOD
6/24/2023 17:00,1158.9763,GENESE
6/24/2023 17:00,1309.8044,HUD VL
6/24/2023 17:00,2898.7628,LONGIL
6/24/2023 17:00,863.5415,MHK VL
6/24/2023 17:00,396.4957,MILLWD
6/24/2023 17:00,6223.707,N.Y.C.
6/24/2023 17:00,656.3576,NORTH
6/24/2023 17:00,1903.9318,WEST
6/24/2023 18:00,1523.603,CAPITL
6/24/2023 18:00,1965.2777,CENTRL
6/24/2023 18:00,737.0655,DUNWOD
6/24/2023 18:00,1176.9255,GENESE
6/24/2023 18:00,1345.9638,HUD VL
6/24/2023 18:00,2778.6493,LONGIL
6/24/2023 18:00,902.1829,MHK VL
6/24/2023 18:00,401.9762,MILLWD
6/24/2023 18:00,6238.5826,N.Y.C.
6/24/2023 18:00,659.811,NORTH
6/24/2023 18:00,1897.637,WEST
6/24/2023 19:00,1568.8946,CAPITL
6/24/2023 19:00,1975.3897,CENTRL
6/24/2023 19:00,729.8526,DUNWOD
6/24/2023 19:00,1205.284,GENESE
6/24/2023 19:00,1341.5998,HUD VL
6/24/2023 19:00,2729.2729,LONGIL
6/24/2023 19:00,918.5994,MHK VL
6/24/2023 19:00,386.8413,MILLWD
6/24/2023 19:00,6147.684,N.Y.C.
6/24/2023 19:00,658.7284,NORTH
6/24/2023 19:00,1874.5633,WEST
6/24/2023 20:00,1568.2246,CAPITL
6/24/2023 20:00,1954.3763,CENTRL
6/24/2023 20:00,715.745,DUNWOD
6/24/2023 20:00,1208.4075,GENESE
6/24/2023 20:00,1338.73,HUD VL
6/24/2023 20:00,2702.9389,LONGIL
6/24/2023 20:00,914.4181,MHK VL
6/24/2023 20:00,363.6442,MILLWD
6/24/2023 20:00,6068.7557,N.Y.C.
6/24/2023 20:00,640.0464,NORTH
6/24/2023 20:00,1830.135,WEST
6/24/2023 21:00,1544.0009,CAPITL
6/24/2023 21:00,1920.6442,CENTRL
6/24/2023 21:00,699.0503,DUNWOD
6/24/2023 21:00,1193.9134,GENESE
6/24/2023 21:00,1308.8819,HUD VL
6/24/2023 21:00,2658.3423,LONGIL
6/24/2023 21:00,891.7186,MHK VL
6/24/2023 21:00,350.4537,MILLWD
6/24/2023 21:00,6057.9553,N.Y.C.
6/24/2023 21:00,623.1552,NORTH
6/24/2023 21:00,1806.559,WEST
6/24/2023 22:00,1470.8512,CAPITL
6/24/2023 22:00,1808.3746,CENTRL
6/24/2023 22:00,661.6199,DUNWOD
6/24/2023 22:00,1148.3309,GENESE
6/24/2023 22:00,1238.8044,HUD VL
6/24/2023 22:00,2522.7895,LONGIL
6/24/2023 22:00,838.6417,MHK VL
6/24/2023 22:00,322.4999,MILLWD
6/24/2023 22:00,5921.4265,N.Y.C.
6/24/2023 22:00,617.4096,NORTH
6/24/2023 22:00,1731.6976,WEST
6/24/2023 23:00,1374.5001,CAPITL
6/24/2023 23:00,1699.9306,CENTRL
6/24/2023 23:00,597.7318,DUNWOD
6/24/2023 23:00,1082.3277,GENESE
6/24/2023 23:00,1154.5469,HUD VL
6/24/2023 23:00,2363.6392,LONGIL
6/24/2023 23:00,779.2665,MHK VL
6/24/2023 23:00,296.511,MILLWD
6/24/2023 23:00,5723.4966,N.Y.C.
6/24/2023 23:00,599.3214,NORTH
6/24/2023 23:00,1643.5177,WEST
6/25/2023 0:00,1291.563,CAPITL
6/25/2023 0:00,1621.8367,CENTRL
6/25/2023 0:00,584.8591,DUNWOD
6/25/2023 0:00,1019.9998,GENESE
6/25/2023 0:00,1075.8003,HUD VL
6/25/2023 0:00,2207.8622,LONGIL
6/25/2023 0:00,727.1715,MHK VL
6/25/2023 0:00,278.9901,MILLWD
6/25/2023 0:00,5466.3038,N.Y.C.
6/25/2023 0:00,579.9435,NORTH
6/25/2023 0:00,1568.1668,WEST
6/25/2023 1:00,1231.9487,CAPITL
6/25/2023 1:00,1561.2754,CENTRL
6/25/2023 1:00,565.44,DUNWOD
6/25/2023 1:00,965.8013,GENESE
6/25/2023 1:00,1010.6666,HUD VL
6/25/2023 1:00,2059.8021,LONGIL
6/25/2023 1:00,699.0881,MHK VL
6/25/2023 1:00,262.0476,MILLWD
6/25/2023 1:00,5213.7897,N.Y.C.
6/25/2023 1:00,574.5054,NORTH
6/25/2023 1:00,1511.8707,WEST
6/25/2023 2:00,1199.0496,CAPITL
6/25/2023 2:00,1518.8225,CENTRL
6/25/2023 2:00,514.9177,DUNWOD
6/25/2023 2:00,936.5781,GENESE
6/25/2023 2:00,960.7831,HUD VL
6/25/2023 2:00,1970.467,LONGIL
6/25/2023 2:00,679.3041,MHK VL
6/25/2023 2:00,252.0934,MILLWD
6/25/2023 2:00,5052.1666,N.Y.C.
6/25/2023 2:00,568.1696,NORTH
6/25/2023 2:00,1472.3569,WEST
6/25/2023 3:00,1178.0106,CAPITL
6/25/2023 3:00,1485.8991,CENTRL
6/25/2023 3:00,515.622,DUNWOD
6/25/2023 3:00,907.7992,GENESE
6/25/2023 3:00,930.5498,HUD VL
6/25/2023 3:00,1908.4085,LONGIL
6/25/2023 3:00,665.4773,MHK VL
6/25/2023 3:00,244.9959,MILLWD
6/25/2023 3:00,4895.5267,N.Y.C.
6/25/2023 3:00,556.6841,NORTH
6/25/2023 3:00,1448.5517,WEST
6/25/2023 4:00,1173.5884,CAPITL
6/25/2023 4:00,1477.0924,CENTRL
6/25/2023 4:00,501.4116,DUNWOD
6/25/2023 4:00,897.264,GENESE
6/25/2023 4:00,909.6116,HUD VL
6/25/2023 4:00,1882.0806,LONGIL
6/25/2023 4:00,660.8998,MHK VL
6/25/2023 4:00,242.0525,MILLWD
6/25/2023 4:00,4794.3796,N.Y.C.
6/25/2023 4:00,568.9365,NORTH
6/25/2023 4:00,1435.8922,WEST
6/25/2023 5:00,1161.5896,CAPITL
6/25/2023 5:00,1481.6322,CENTRL
6/25/2023 5:00,496.8427,DUNWOD
6/25/2023 5:00,884.5832,GENESE
6/25/2023 5:00,902.0785,HUD VL
6/25/2023 5:00,1859.5944,LONGIL
6/25/2023 5:00,660.3837,MHK VL
6/25/2023 5:00,238.9935,MILLWD
6/25/2023 5:00,4761.7869,N.Y.C.
6/25/2023 5:00,568.7233,NORTH
6/25/2023 5:00,1434.144,WEST
6/25/2023 6:00,1178.5349,CAPITL
6/25/2023 6:00,1508.9251,CENTRL
6/25/2023 6:00,498.9966,DUNWOD
6/25/2023 6:00,869.2548,GENESE
6/25/2023 6:00,903.7364,HUD VL
6/25/2023 6:00,1867.5784,LONGIL
6/25/2023 6:00,672.1331,MHK VL
6/25/2023 6:00,246.7422,MILLWD
6/25/2023 6:00,4857.0453,N.Y.C.
6/25/2023 6:00,576.9365,NORTH
6/25/2023 6:00,1436.8484,WEST
6/25/2023 7:00,1222.3977,CAPITL
6/25/2023 7:00,1549.36,CENTRL
6/25/2023 7:00,508.3104,DUNWOD
6/25/2023 7:00,889.4173,GENESE
6/25/2023 7:00,931.6657,HUD VL
6/25/2023 7:00,1941.4593,LONGIL
6/25/2023 7:00,687.4961,MHK VL
6/25/2023 7:00,262.6631,MILLWD
6/25/2023 7:00,5116.8967,N.Y.C.
6/25/2023 7:00,586.5105,NORTH
6/25/2023 7:00,1492.2609,WEST
6/25/2023 8:00,1274.4504,CAPITL
6/25/2023 8:00,1574.2185,CENTRL
6/25/2023 8:00,565.2205,DUNWOD
6/25/2023 8:00,920.8999,GENESE
6/25/2023 8:00,981.1117,HUD VL
6/25/2023 8:00,2102.5379,LONGIL
6/25/2023 8:00,716.7625,MHK VL
6/25/2023 8:00,286.9714,MILLWD
6/25/2023 8:00,5390.6257,N.Y.C.
6/25/2023 8:00,597.508,NORTH
6/25/2023 8:00,1569.8793,WEST
6/25/2023 9:00,1320.5909,CAPITL
6/25/2023 9:00,1626.5538,CENTRL
6/25/2023 9:00,587.0835,DUNWOD
6/25/2023 9:00,962.2101,GENESE
6/25/2023 9:00,1034.9106,HUD VL
6/25/2023 9:00,2265.8684,LONGIL
6/25/2023 9:00,749.8635,MHK VL
6/25/2023 9:00,305.1913,MILLWD
6/25/2023 9:00,5741.9979,N.Y.C.
6/25/2023 9:00,611.248,NORTH
6/25/2023 9:00,1666.7165,WEST
6/25/2023 10:00,1355.377,CAPITL
6/25/2023 10:00,1678.9001,CENTRL
6/25/2023 10:00,629.5483,DUNWOD
6/25/2023 10:00,1028.487,GENESE
6/25/2023 10:00,1061.5616,HUD VL
6/25/2023 10:00,2468.4175,LONGIL
6/25/2023 10:00,751.1813,MHK VL
6/25/2023 10:00,318.1888,MILLWD
6/25/2023 10:00,6105.6768,N.Y.C.
6/25/2023 10:00,620.9596,NORTH
6/25/2023 10:00,1752.4609,WEST
6/25/2023 11:00,1399.2904,CAPITL
6/25/2023 11:00,1753.8113,CENTRL
6/25/2023 11:00,674.6261,DUNWOD
6/25/2023 11:00,1080.45,GENESE
6/25/2023 11:00,1065.2732,HUD VL
6/25/2023 11:00,2703.0316,LONGIL
6/25/2023 11:00,737.3253,MHK VL
6/25/2023 11:00,335.7929,MILLWD
6/25/2023 11:00,6374.8167,N.Y.C.
6/25/2023 11:00,620.5843,NORTH
6/25/2023 11:00,1833.1542,WEST
6/25/2023 12:00,1437.2103,CAPITL
6/25/2023 12:00,1782.6909,CENTRL
6/25/2023 12:00,718.1785,DUNWOD
6/25/2023 12:00,1140.4397,GENESE
6/25/2023 12:00,1122.4107,HUD VL
6/25/2023 12:00,2840.4355,LONGIL
6/25/2023 12:00,739.9891,MHK VL
6/25/2023 12:00,356.1129,MILLWD
6/25/2023 12:00,6521.459,N.Y.C.
6/25/2023 12:00,624.5593,NORTH
6/25/2023 12:00,1892.8865,WEST
6/25/2023 13:00,1491.7056,CAPITL
6/25/2023 13:00,1832.4458,CENTRL
6/25/2023 13:00,739.8507,DUNWOD
6/25/2023 13:00,1187.8846,GENESE
6/25/2023 13:00,1224.5994,HUD VL
6/25/2023 13:00,2963.7079,LONGIL
6/25/2023 13:00,754.5407,MHK VL
6/25/2023 13:00,389.6004,MILLWD
6/25/2023 13:00,6558.0049,N.Y.C.
6/25/2023 13:00,622.6646,NORTH
6/25/2023 13:00,1941.4862,WEST
6/25/2023 14:00,1545.3704,CAPITL
6/25/2023 14:00,1854.7952,CENTRL
6/25/2023 14:00,761.4336,DUNWOD
6/25/2023 14:00,1219.4444,GENESE
6/25/2023 14:00,1334.0459,HUD VL
6/25/2023 14:00,3094.4507,LONGIL
6/25/2023 14:00,779.5947,MHK VL
6/25/2023 14:00,425.4195,MILLWD
6/25/2023 14:00,6460.2106,N.Y.C.
6/25/2023 14:00,627.9116,NORTH
6/25/2023 14:00,1976.8599,WEST
6/25/2023 15:00,1625.7288,CAPITL
6/25/2023 15:00,1918.4966,CENTRL
6/25/2023 15:00,768.3103,DUNWOD
6/25/2023 15:00,1271.6968,GENESE
6/25/2023 15:00,1384.408,HUD VL
6/25/2023 15:00,3204.6508,LONGIL
6/25/2023 15:00,833.2865,MHK VL
6/25/2023 15:00,425.4941,MILLWD
6/25/2023 15:00,6524.6987,N.Y.C.
6/25/2023 15:00,646.7213,NORTH
6/25/2023 15:00,2048.7478,WEST
6/25/2023 16:00,1717.4678,CAPITL
6/25/2023 16:00,1986.8137,CENTRL
6/25/2023 16:00,791.0012,DUNWOD
6/25/2023 16:00,1312.7969,GENESE
6/25/2023 16:00,1409.1301,HUD VL
6/25/2023 16:00,3384.1766,LONGIL
6/25/2023 16:00,898.804,MHK VL
6/25/2023 16:00,424.3175,MILLWD
6/25/2023 16:00,6643.5268,N.Y.C.
6/25/2023 16:00,653.5401,NORTH
6/25/2023 16:00,2109.5869,WEST
6/25/2023 17:00,1819.6508,CAPITL
6/25/2023 17:00,2091.698,CENTRL
6/25/2023 17:00,829.0949,DUNWOD
6/25/2023 17:00,1325.8538,GENESE
6/25/2023 17:00,1443.2614,HUD VL
6/25/2023 17:00,3533.5907,LONGIL
6/25/2023 17:00,929.6595,MHK VL
6/25/2023 17:00,435.0266,MILLWD
6/25/2023 17:00,6647.0161,N.Y.C.
6/25/2023 17:00,655.2544,NORTH
6/25/2023 17:00,2147.0387,WEST
6/25/2023 18:00,1871.745,CAPITL
6/25/2023 18:00,2148.8998,CENTRL
6/25/2023 18:00,832.5993,DUNWOD
6/25/2023 18:00,1299.5713,GENESE
6/25/2023 18:00,1473.8707,HUD VL
6/25/2023 18:00,3545.665,LONGIL
6/25/2023 18:00,971.0719,MHK VL
6/25/2023 18:00,437.9,MILLWD
6/25/2023 18:00,6646.3857,N.Y.C.
6/25/2023 18:00,656.9167,NORTH
6/25/2023 18:00,2183.7179,WEST
6/25/2023 19:00,1868.7202,CAPITL
6/25/2023 19:00,2138.4656,CENTRL
6/25/2023 19:00,823.3277,DUNWOD
6/25/2023 19:00,1332.8207,GENESE
6/25/2023 19:00,1480.3511,HUD VL
6/25/2023 19:00,3414.5565,LONGIL
6/25/2023 19:00,955.8242,MHK VL
6/25/2023 19:00,420.4888,MILLWD
6/25/2023 19:00,6579.9194,N.Y.C.
6/25/2023 19:00,656.6699,NORTH
6/25/2023 19:00,2156.8436,WEST
6/25/2023 20:00,1815.3339,CAPITL
6/25/2023 20:00,2121.0242,CENTRL
6/25/2023 20:00,799.4809,DUNWOD
6/25/2023 20:00,1331.6421,GENESE
6/25/2023 20:00,1436.3462,HUD VL
6/25/2023 20:00,3264.0788,LONGIL
6/25/2023 20:00,953.9486,MHK VL
6/25/2023 20:00,410.3191,MILLWD
6/25/2023 20:00,6490.5384,N.Y.C.
6/25/2023 20:00,648.634,NORTH
6/25/2023 20:00,2102.8033,WEST
6/25/2023 21:00,1748.9684,CAPITL
6/25/2023 21:00,2048.4509,CENTRL
6/25/2023 21:00,782.0164,DUNWOD
6/25/2023 21:00,1305.2029,GENESE
6/25/2023 21:00,1377.3003,HUD VL
6/25/2023 21:00,3126.9963,LONGIL
6/25/2023 21:00,935.9426,MHK VL
6/25/2023 21:00,392.0092,MILLWD
6/25/2023 21:00,6425.1462,N.Y.C.
6/25/2023 21:00,629.0937,NORTH
6/25/2023 21:00,2073.1252,WEST
6/25/2023 22:00,1613.678,CAPITL
6/25/2023 22:00,1958.1058,CENTRL
6/25/2023 22:00,739.8983,DUNWOD
6/25/2023 22:00,1236.3165,GENESE
6/25/2023 22:00,1282.8629,HUD VL
6/25/2023 22:00,2894.2098,LONGIL
6/25/2023 22:00,859.586,MHK VL
6/25/2023 22:00,351.1371,MILLWD
6/25/2023 22:00,6215.085,N.Y.C.
6/25/2023 22:00,594.1494,NORTH
6/25/2023 22:00,1943.5085,WEST
6/25/2023 23:00,1472.7997,CAPITL
6/25/2023 23:00,1815.964,CENTRL
6/25/2023 23:00,688.1272,DUNWOD
6/25/2023 23:00,1166.8654,GENESE
6/25/2023 23:00,1174.7296,HUD VL
6/25/2023 23:00,2625.9168,LONGIL
6/25/2023 23:00,779.5926,MHK VL
6/25/2023 23:00,314.5872,MILLWD
6/25/2023 23:00,5912.8885,N.Y.C.
6/25/2023 23:00,580.3604,NORTH
6/25/2023 23:00,1849.5563,WEST
6/26/2023 0:00,1385.7835,CAPITL
6/26/2023 0:00,1721.04,CENTRL
6/26/2023 0:00,640.3852,DUNWOD
6/26/2023 0:00,1084.1477,GENESE
6/26/2023 0:00,1083.227,HUD VL
6/26/2023 0:00,2401.1491,LONGIL
6/26/2023 0:00,738.0766,MHK VL
6/26/2023 0:00,289.12,MILLWD
6/26/2023 0:00,5628.6462,N.Y.C.
6/26/2023 0:00,554.0141,NORTH
6/26/2023 0:00,1759.1787,WEST
6/26/2023 1:00,1337.8548,CAPITL
6/26/2023 1:00,1671.3631,CENTRL
6/26/2023 1:00,597.213,DUNWOD
6/26/2023 1:00,1015.6359,GENESE
6/26/2023 1:00,1021.1255,HUD VL
6/26/2023 1:00,2242.7148,LONGIL
6/26/2023 1:00,712.032,MHK VL
6/26/2023 1:00,268.8157,MILLWD
6/26/2023 1:00,5398.3723,N.Y.C.
6/26/2023 1:00,527.547,NORTH
6/26/2023 1:00,1672.4875,WEST
6/26/2023 2:00,1289.9456,CAPITL
6/26/2023 2:00,1629.0775,CENTRL
6/26/2023 2:00,574.4144,DUNWOD
6/26/2023 2:00,976.6341,GENESE
6/26/2023 2:00,979.7648,HUD VL
6/26/2023 2:00,2147.2305,LONGIL
6/26/2023 2:00,688.3955,MHK VL
6/26/2023 2:00,261.0061,MILLWD
6/26/2023 2:00,5222.4714,N.Y.C.
6/26/2023 2:00,521.1125,NORTH
6/26/2023 2:00,1628.3101,WEST
6/26/2023 3:00,1262.6989,CAPITL
6/26/2023 3:00,1598.6072,CENTRL
6/26/2023 3:00,555.7372,DUNWOD
6/26/2023 3:00,955.6894,GENESE
